scenario,policy,load_id,hour,origin,destination_city,destination_state,availability,available_at_origin,price,direct_cost,margin,future_delta,policy_score,wants_accept,outcome
tight_capacity,bid_price_conservative,899,36,Georgia,Atlanta,Georgia,Adequate,0,3702.90,522.71,3180.19,0.00,3180.19,True,no_truck
tight_capacity,bid_price_conservative,900,36,Arizona,Los Angeles,California,Slight Surplus,0,1981.66,1616.14,365.51,179.28,544.80,True,no_truck
tight_capacity,bid_price_conservative,901,36,Arizona,Los Angeles,California,Slight Surplus,0,1970.07,1616.14,353.92,179.28,533.21,True,no_truck
tight_capacity,bid_price_conservative,912,37,California,Philadelphia,Pennsylvania,Slight Shortage,0,10566.67,8607.05,1959.62,-70.57,1889.05,True,no_truck
tight_capacity,bid_price_conservative,919,37,California,Dallas,Texas,Slight Shortage,0,4944.52,4756.23,188.29,3455.28,3643.57,True,no_truck
tight_capacity,bid_price_conservative,923,37,Georgia,Atlanta,Georgia,Adequate,0,3169.98,522.71,2647.27,0.00,2647.27,True,no_truck
tight_capacity,bid_price_conservative,925,38,California,Baltimore,Maryland,Slight Shortage,0,10368.98,8835.78,1533.20,-10.42,1522.77,True,no_truck
tight_capacity,bid_price_conservative,933,38,California,Baltimore,Maryland,Slight Shortage,0,10617.54,8835.78,1781.75,-10.42,1771.33,True,no_truck
tight_capacity,bid_price_conservative,935,38,Georgia,Atlanta,Georgia,Adequate,0,3946.49,522.71,3423.78,0.00,3423.78,True,no_truck
tight_capacity,bid_price_conservative,978,40,California,Dallas,Texas,Adequate,0,2138.20,4756.23,-2618.03,3455.28,837.24,True,no_truck
tight_capacity,bid_price_conservative,1028,42,California,Seattle,Washington,Slight Shortage,0,3972.09,3025.44,946.65,-305.52,641.13,True,no_truck
tight_capacity,bid_price_conservative,1058,44,California,Seattle,Washington,Slight Shortage,0,4167.25,3025.44,1141.81,-305.52,836.29,True,no_truck
tight_capacity,bid_price_conservative,1082,45,California,Philadelphia,Pennsylvania,Slight Shortage,0,9534.21,8607.05,927.16,-70.57,856.59,True,no_truck
tight_capacity,bid_price_conservative,1083,45,California,Baltimore,Maryland,Slight Shortage,0,9510.86,8835.78,675.08,-10.42,664.65,True,no_truck
tight_capacity,bid_price_conservative,1120,46,Georgia,Atlanta,Georgia,Adequate,0,3395.46,522.71,2872.75,0.00,2872.75,True,no_truck
tight_capacity,bid_price_conservative,1121,46,Georgia,Atlanta,Georgia,Adequate,0,3655.23,522.71,3132.52,0.00,3132.52,True,no_truck
tight_capacity,bid_price_conservative,1123,46,Georgia,Atlanta,Georgia,Adequate,0,3305.27,522.71,2782.56,0.00,2782.56,True,no_truck
tight_capacity,bid_price_conservative,1131,47,Georgia,Atlanta,Georgia,Adequate,0,3866.75,522.71,3344.04,0.00,3344.04,True,no_truck
tight_capacity,bid_price_conservative,1135,47,Georgia,Atlanta,Georgia,Adequate,0,3212.55,522.71,2689.85,0.00,2689.85,True,no_truck
tight_capacity,bid_price_conservative,1137,47,Georgia,Atlanta,Georgia,Adequate,0,4009.23,522.71,3486.52,0.00,3486.52,True,no_truck
tight_capacity,bid_price_conservative,1142,47,Georgia,Atlanta,Georgia,Adequate,0,3852.72,522.71,3330.01,0.00,3330.01,True,no_truck
tight_capacity,bid_price_conservative,1144,47,California,Seattle,Washington,Slight Shortage,0,4392.06,3025.44,1366.62,-305.52,1061.11,True,no_truck
tight_capacity,bid_price_conservative,1147,47,Georgia,Atlanta,Georgia,Adequate,0,3825.59,522.71,3302.89,0.00,3302.89,True,no_truck
tight_capacity,bid_price_conservative,1148,47,California,Dallas,Texas,Slight Shortage,0,4820.56,4756.23,64.33,3455.28,3519.61,True,no_truck
tight_capacity,bid_price_conservative,1149,47,Georgia,Miami,Florida,Adequate,0,3177.75,1174.29,2003.46,-1108.73,894.72,True,no_truck
tight_capacity,bid_price_conservative,1175,48,California,Miami,Florida,Slight Shortage,0,11043.77,8373.86,2669.91,-777.05,1892.86,True,no_truck
tight_capacity,bid_price_conservative,1201,49,Georgia,Atlanta,Georgia,Adequate,0,3763.23,522.71,3240.52,0.00,3240.52,True,no_truck
tight_capacity,bid_price_conservative,1230,51,Arizona,Los Angeles,California,Slight Surplus,0,1872.75,1616.14,256.61,179.28,435.89,True,no_truck
tight_capacity,bid_price_conservative,1255,52,Georgia,Atlanta,Georgia,Adequate,0,3679.61,522.71,3156.91,0.00,3156.91,True,no_truck
tight_capacity,bid_price_conservative,1271,52,Georgia,Atlanta,Georgia,Adequate,0,3423.12,522.71,2900.41,0.00,2900.41,True,no_truck
tight_capacity,bid_price_conservative,1273,52,Georgia,Atlanta,Georgia,Adequate,0,3566.08,522.71,3043.37,0.00,3043.37,True,no_truck
tight_capacity,bid_price_conservative,1276,52,Georgia,Atlanta,Georgia,Adequate,0,3721.01,522.71,3198.31,0.00,3198.31,True,no_truck
tight_capacity,bid_price_conservative,1297,53,Georgia,Atlanta,Georgia,Adequate,0,3718.03,522.71,3195.33,0.00,3195.33,True,no_truck
tight_capacity,bid_price_conservative,1301,53,Georgia,Atlanta,Georgia,Adequate,0,3170.55,522.71,2647.84,0.00,2647.84,True,no_truck
tight_capacity,bid_price_conservative,1302,53,Texas,Dallas,Texas,Slight Shortage,0,2709.67,575.92,2133.75,0.00,2133.75,True,no_truck
tight_capacity,bid_price_conservative,1316,54,Georgia,Atlanta,Georgia,Adequate,0,3879.17,522.71,3356.46,0.00,3356.46,True,no_truck
tight_capacity,bid_price_conservative,1333,55,Georgia,Atlanta,Georgia,Adequate,0,3596.49,522.71,3073.79,0.00,3073.79,True,no_truck
tight_capacity,bid_price_conservative,1340,55,Georgia,Atlanta,Georgia,Adequate,0,3700.36,522.71,3177.66,0.00,3177.66,True,no_truck
tight_capacity,bid_price_conservative,1344,55,Georgia,Atlanta,Georgia,Adequate,0,3708.49,522.71,3185.78,0.00,3185.78,True,no_truck
tight_capacity,bid_price_conservative,1346,55,Georgia,Miami,Florida,Adequate,0,3682.41,1174.29,2508.13,-1108.73,1399.39,True,no_truck
tight_capacity,bid_price_conservative,1347,56,California,Seattle,Washington,Adequate,0,4640.71,3025.44,1615.27,-305.52,1309.75,True,no_truck
tight_capacity,bid_price_conservative,1382,57,Georgia,Atlanta,Georgia,Adequate,0,3199.87,522.71,2677.17,0.00,2677.17,True,no_truck
tight_capacity,bid_price_conservative,1393,57,Georgia,Atlanta,Georgia,Adequate,0,3474.64,522.71,2951.94,0.00,2951.94,True,no_truck
tight_capacity,bid_price_conservative,1395,57,California,Seattle,Washington,Adequate,0,4548.12,3025.44,1522.68,-305.52,1217.17,True,no_truck
tight_capacity,bid_price_conservative,1396,57,California,Chicago,Illinois,Slight Shortage,0,7833.05,6568.53,1264.53,126.96,1391.49,True,no_truck
tight_capacity,bid_price_conservative,1404,58,Georgia,Atlanta,Georgia,Adequate,0,4048.46,522.71,3525.75,0.00,3525.75,True,no_truck
tight_capacity,bid_price_conservative,1408,58,Arizona,Los Angeles,California,Slight Surplus,0,2157.76,1616.14,541.62,179.28,720.90,True,no_truck
tight_capacity,bid_price_conservative,1419,58,Georgia,Atlanta,Georgia,Adequate,0,3491.33,522.71,2968.63,0.00,2968.63,True,no_truck
tight_capacity,bid_price_conservative,1442,59,Georgia,Atlanta,Georgia,Adequate,0,3060.59,522.71,2537.88,0.00,2537.88,True,no_truck
tight_capacity,bid_price_conservative,1445,59,Georgia,Atlanta,Georgia,Adequate,0,2979.05,522.71,2456.34,0.00,2456.34,True,no_truck
tight_capacity,bid_price_conservative,1542,64,Georgia,Miami,Florida,Adequate,0,3510.25,1174.29,2335.96,-1108.73,1227.23,True,no_truck
tight_capacity,bid_price_conservative,1547,64,Georgia,Atlanta,Georgia,Adequate,0,2667.43,522.71,2144.72,0.00,2144.72,True,no_truck
tight_capacity,bid_price_conservative,1555,65,Arizona,Los Angeles,California,Slight Surplus,0,1764.44,1616.14,148.30,179.28,327.58,True,no_truck
tight_capacity,bid_price_conservative,1578,65,Georgia,Atlanta,Georgia,Adequate,0,4151.17,522.71,3628.46,0.00,3628.46,True,no_truck
tight_capacity,bid_price_conservative,1592,66,Georgia,Atlanta,Georgia,Adequate,0,3033.87,522.71,2511.16,0.00,2511.16,True,no_truck
tight_capacity,bid_price_conservative,1593,66,Georgia,Atlanta,Georgia,Adequate,0,4039.50,522.71,3516.79,0.00,3516.79,True,no_truck
tight_capacity,bid_price_conservative,1599,66,Georgia,Atlanta,Georgia,Adequate,0,2983.59,522.71,2460.89,0.00,2460.89,True,no_truck
tight_capacity,bid_price_conservative,1606,67,California,Chicago,Illinois,Slight Shortage,0,6895.00,6568.53,326.48,126.96,453.44,True,no_truck
tight_capacity,bid_price_conservative,1638,68,Arizona,Los Angeles,California,Slight Surplus,0,2067.29,1616.14,451.14,179.28,630.43,True,no_truck
tight_capacity,bid_price_conservative,1646,68,Georgia,Atlanta,Georgia,Adequate,0,3816.99,522.71,3294.29,0.00,3294.29,True,no_truck
tight_capacity,bid_price_conservative,1648,68,Georgia,Atlanta,Georgia,Adequate,0,3063.47,522.71,2540.76,0.00,2540.76,True,no_truck
tight_capacity,bid_price_conservative,1665,69,California,Philadelphia,Pennsylvania,Slight Shortage,0,9564.78,8607.05,957.73,-70.57,887.16,True,no_truck
tight_capacity,bid_price_conservative,1673,69,Georgia,Atlanta,Georgia,Adequate,0,2891.62,522.71,2368.91,0.00,2368.91,True,no_truck
tight_capacity,bid_price_conservative,1676,69,Georgia,Atlanta,Georgia,Adequate,0,3823.35,522.71,3300.64,0.00,3300.64,True,no_truck
tight_capacity,bid_price_conservative,1684,69,Texas,Dallas,Texas,Slight Shortage,0,2222.73,575.92,1646.81,0.00,1646.81,True,no_truck
tight_capacity,bid_price_conservative,1689,70,California,Dallas,Texas,Adequate,0,2194.56,4756.23,-2561.67,3455.28,893.60,True,no_truck
tight_capacity,bid_price_conservative,1692,70,California,Seattle,Washington,Slight Shortage,0,4172.63,3025.44,1147.19,-305.52,841.67,True,no_truck
tight_capacity,bid_price_conservative,1705,70,Arizona,Los Angeles,California,Slight Surplus,0,1970.83,1616.14,354.69,179.28,533.97,True,no_truck
tight_capacity,bid_price_conservative,1709,70,Texas,Dallas,Texas,Slight Shortage,0,2444.64,575.92,1868.72,0.00,1868.72,True,no_truck
tight_capacity,bid_price_conservative,1729,71,Georgia,Atlanta,Georgia,Adequate,0,2945.74,522.71,2423.04,0.00,2423.04,True,no_truck
tight_capacity,bid_price_conservative,1730,71,Georgia,Atlanta,Georgia,Adequate,0,3725.34,522.71,3202.63,0.00,3202.63,True,no_truck
tight_capacity,bid_price_conservative,1734,71,Georgia,Atlanta,Georgia,Adequate,0,3823.68,522.71,3300.98,0.00,3300.98,True,no_truck
tight_capacity,bid_price_conservative,1752,72,Colorado,Chicago,Illinois,Shortage,0,4141.29,3390.55,750.74,313.15,1063.89,True,no_truck
tight_capacity,bid_price_conservative,1757,72,Texas,Dallas,Texas,Slight Shortage,0,2872.29,575.92,2296.38,0.00,2296.38,True,no_truck
tight_capacity,bid_price_conservative,1761,73,California,Seattle,Washington,Adequate,0,4562.12,3025.44,1536.68,-305.52,1231.16,True,no_truck
tight_capacity,bid_price_conservative,1775,73,Texas,Dallas,Texas,Slight Shortage,0,2357.24,575.92,1781.32,0.00,1781.32,True,no_truck
tight_capacity,bid_price_conservative,1776,73,Texas,Dallas,Texas,Slight Shortage,0,2425.90,575.92,1849.98,0.00,1849.98,True,no_truck
tight_capacity,bid_price_conservative,1777,73,Texas,Dallas,Texas,Slight Shortage,0,2613.61,575.92,2037.70,0.00,2037.70,True,no_truck
tight_capacity,bid_price_conservative,1779,73,Texas,Dallas,Texas,Slight Shortage,0,2731.86,575.92,2155.94,0.00,2155.94,True,no_truck
tight_capacity,bid_price_conservative,1780,73,Texas,Dallas,Texas,Slight Shortage,0,2876.47,575.92,2300.55,0.00,2300.55,True,no_truck
tight_capacity,bid_price_conservative,1781,73,Texas,Dallas,Texas,Slight Shortage,0,2802.24,575.92,2226.32,0.00,2226.32,True,no_truck
tight_capacity,bid_price_conservative,1782,73,Texas,Dallas,Texas,Slight Shortage,0,2745.68,575.92,2169.76,0.00,2169.76,True,no_truck
tight_capacity,bid_price_conservative,1783,73,Texas,Dallas,Texas,Slight Shortage,0,2907.01,575.92,2331.09,0.00,2331.09,True,no_truck
tight_capacity,bid_price_conservative,1793,74,California,Chicago,Illinois,Slight Shortage,0,7661.91,6568.53,1093.38,126.96,1220.34,True,no_truck
tight_capacity,bid_price_conservative,1795,74,Arizona,Los Angeles,California,Slight Surplus,0,2219.19,1616.14,603.05,179.28,782.33,True,no_truck
tight_capacity,bid_price_conservative,1850,76,California,Dallas,Texas,Adequate,0,4136.66,4756.23,-619.57,3455.28,2835.70,True,no_truck
tight_capacity,bid_price_conservative,1873,77,Georgia,Atlanta,Georgia,Adequate,0,3589.07,522.71,3066.36,0.00,3066.36,True,no_truck
tight_capacity,bid_price_conservative,1883,77,Georgia,Atlanta,Georgia,Adequate,0,3691.07,522.71,3168.36,0.00,3168.36,True,no_truck
tight_capacity,bid_price_conservative,1919,79,Georgia,Atlanta,Georgia,Adequate,0,3505.62,522.71,2982.92,0.00,2982.92,True,no_truck
tight_capacity,bid_price_conservative,1921,79,Georgia,Atlanta,Georgia,Adequate,0,3840.09,522.71,3317.39,0.00,3317.39,True,no_truck
tight_capacity,bid_price_conservative,1929,79,Texas,Dallas,Texas,Slight Shortage,0,2750.79,575.92,2174.87,0.00,2174.87,True,no_truck
tight_capacity,bid_price_conservative,1930,79,Texas,Dallas,Texas,Slight Shortage,0,2582.50,575.92,2006.58,0.00,2006.58,True,no_truck
tight_capacity,bid_price_conservative,1938,80,California,Chicago,Illinois,Slight Shortage,0,7210.08,6568.53,641.56,126.96,768.52,True,no_truck
tight_capacity,bid_price_conservative,1940,80,California,Dallas,Texas,Slight Shortage,0,4920.11,4756.23,163.88,3455.28,3619.16,True,no_truck
tight_capacity,bid_price_conservative,1947,80,Georgia,Atlanta,Georgia,Adequate,0,3376.42,522.71,2853.71,0.00,2853.71,True,no_truck
tight_capacity,bid_price_conservative,1950,81,California,Dallas,Texas,Adequate,0,5085.02,4756.23,328.80,3455.28,3784.07,True,no_truck
tight_capacity,bid_price_conservative,1959,81,California,Dallas,Texas,Adequate,0,2002.82,4756.23,-2753.41,3455.28,701.87,True,no_truck
tight_capacity,bid_price_conservative,1978,82,Georgia,Atlanta,Georgia,Adequate,0,3400.17,522.71,2877.46,0.00,2877.46,True,no_truck
tight_capacity,bid_price_conservative,1987,82,Georgia,Atlanta,Georgia,Adequate,0,3505.81,522.71,2983.10,0.00,2983.10,True,no_truck
tight_capacity,bid_price_conservative,1998,83,Georgia,Atlanta,Georgia,Adequate,0,3515.65,522.71,2992.95,0.00,2992.95,True,no_truck
tight_capacity,bid_price_conservative,2001,83,Georgia,Atlanta,Georgia,Adequate,0,3371.08,522.71,2848.38,0.00,2848.38,True,no_truck
tight_capacity,bid_price_conservative,2007,83,Georgia,Atlanta,Georgia,Adequate,0,3064.33,522.71,2541.63,0.00,2541.63,True,no_truck
tight_capacity,bid_price_conservative,2011,83,Georgia,Atlanta,Georgia,Adequate,0,3211.33,522.71,2688.63,0.00,2688.63,True,no_truck
tight_capacity,bid_price_conservative,2018,83,Georgia,Atlanta,Georgia,Adequate,0,3772.15,522.71,3249.44,0.00,3249.44,True,no_truck
tight_capacity,bid_price_conservative,2027,84,California,Miami,Florida,Slight Shortage,0,9829.72,8373.86,1455.86,-777.05,678.81,True,no_truck
tight_capacity,bid_price_conservative,2028,84,California,Dallas,Texas,Slight Shortage,0,5019.68,4756.23,263.45,3455.28,3718.73,True,no_truck
tight_capacity,bid_price_conservative,2090,86,Georgia,Atlanta,Georgia,Adequate,0,3413.12,522.71,2890.41,0.00,2890.41,True,no_truck
tight_capacity,bid_price_conservative,2108,87,Arizona,Los Angeles,California,Slight Surplus,0,1872.80,1616.14,256.66,179.28,435.94,True,no_truck
tight_capacity,bid_price_conservative,2110,87,Arizona,Los Angeles,California,Slight Surplus,0,2081.28,1616.14,465.14,179.28,644.42,True,no_truck
tight_capacity,bid_price_conservative,2114,87,Georgia,Atlanta,Georgia,Adequate,0,3595.52,522.71,3072.81,0.00,3072.81,True,no_truck
tight_capacity,bid_price_conservative,2115,87,Georgia,Atlanta,Georgia,Adequate,0,3565.54,522.71,3042.83,0.00,3042.83,True,no_truck
tight_capacity,bid_price_conservative,2117,88,Georgia,Miami,Florida,Adequate,0,3564.02,1174.29,2389.73,-1108.73,1281.00,True,no_truck
tight_capacity,bid_price_conservative,2122,88,Georgia,Atlanta,Georgia,Adequate,0,3134.98,522.71,2612.28,0.00,2612.28,True,no_truck
tight_capacity,bid_price_conservative,2127,88,Georgia,Atlanta,Georgia,Adequate,0,3113.47,522.71,2590.76,0.00,2590.76,True,no_truck
tight_capacity,bid_price_conservative,2133,88,Georgia,Atlanta,Georgia,Adequate,0,3907.99,522.71,3385.28,0.00,3385.28,True,no_truck
tight_capacity,bid_price_conservative,2139,88,Georgia,Atlanta,Georgia,Adequate,0,3706.66,522.71,3183.96,0.00,3183.96,True,no_truck
tight_capacity,bid_price_conservative,2156,89,Georgia,Atlanta,Georgia,Adequate,0,2952.50,522.71,2429.80,0.00,2429.80,True,no_truck
tight_capacity,bid_price_conservative,2158,89,Georgia,Atlanta,Georgia,Adequate,0,3241.50,522.71,2718.80,0.00,2718.80,True,no_truck
tight_capacity,bid_price_conservative,2160,89,Georgia,Atlanta,Georgia,Adequate,0,3254.10,522.71,2731.40,0.00,2731.40,True,no_truck
tight_capacity,bid_price_conservative,2162,89,Georgia,Atlanta,Georgia,Adequate,0,3434.62,522.71,2911.92,0.00,2911.92,True,no_truck
tight_capacity,bid_price_conservative,2182,90,Georgia,Atlanta,Georgia,Adequate,0,3238.04,522.71,2715.33,0.00,2715.33,True,no_truck
tight_capacity,bid_price_conservative,2197,91,Arizona,Los Angeles,California,Slight Surplus,0,1879.54,1616.14,263.39,179.28,442.68,True,no_truck
tight_capacity,bid_price_conservative,2204,91,Georgia,Atlanta,Georgia,Adequate,0,3919.46,522.71,3396.75,0.00,3396.75,True,no_truck
tight_capacity,bid_price_conservative,2205,91,Georgia,Atlanta,Georgia,Adequate,0,3487.23,522.71,2964.52,0.00,2964.52,True,no_truck
tight_capacity,bid_price_conservative,2207,92,California,Dallas,Texas,Slight Shortage,0,3902.72,4756.23,-853.51,3455.28,2601.76,True,no_truck
tight_capacity,bid_price_conservative,2219,92,California,Dallas,Texas,Adequate,0,2327.62,4756.23,-2428.61,3455.28,1026.66,True,no_truck
tight_capacity,bid_price_conservative,2224,92,Georgia,Miami,Florida,Adequate,0,3741.17,1174.29,2566.88,-1108.73,1458.15,True,no_truck
tight_capacity,bid_price_conservative,2225,92,Georgia,Atlanta,Georgia,Adequate,0,3473.22,522.71,2950.51,0.00,2950.51,True,no_truck
tight_capacity,bid_price_conservative,2237,93,Georgia,Atlanta,Georgia,Adequate,0,3601.06,522.71,3078.36,0.00,3078.36,True,no_truck
tight_capacity,bid_price_conservative,2245,93,Georgia,Atlanta,Georgia,Adequate,0,4095.11,522.71,3572.41,0.00,3572.41,True,no_truck
tight_capacity,bid_price_conservative,2249,93,Georgia,Atlanta,Georgia,Adequate,0,3321.63,522.71,2798.92,0.00,2798.92,True,no_truck
tight_capacity,bid_price_conservative,2251,93,Georgia,Atlanta,Georgia,Adequate,0,3329.70,522.71,2806.99,0.00,2806.99,True,no_truck
tight_capacity,bid_price_conservative,2255,93,California,New York,New York,Slight Shortage,0,10017.84,8993.73,1024.11,-337.93,686.17,True,no_truck
tight_capacity,bid_price_conservative,2279,94,Georgia,Atlanta,Georgia,Adequate,0,3504.67,522.71,2981.96,0.00,2981.96,True,no_truck
tight_capacity,bid_price_conservative,2306,95,Georgia,Atlanta,Georgia,Adequate,0,3310.91,522.71,2788.20,0.00,2788.20,True,no_truck
tight_capacity,bid_price_conservative,2307,96,California,Dallas,Texas,Adequate,0,4847.82,4756.23,91.59,3455.28,3546.86,True,no_truck
tight_capacity,bid_price_conservative,2331,96,Georgia,Atlanta,Georgia,Adequate,0,3982.39,522.71,3459.69,0.00,3459.69,True,no_truck
tight_capacity,bid_price_conservative,2351,97,Georgia,Atlanta,Georgia,Adequate,0,3780.33,522.71,3257.63,0.00,3257.63,True,no_truck
tight_capacity,bid_price_conservative,2355,97,Texas,Dallas,Texas,Slight Shortage,0,2879.13,575.92,2303.21,0.00,2303.21,True,no_truck
tight_capacity,bid_price_conservative,2356,97,Georgia,Atlanta,Georgia,Adequate,0,3435.68,522.71,2912.97,0.00,2912.97,True,no_truck
tight_capacity,bid_price_conservative,2357,97,Texas,Dallas,Texas,Slight Shortage,0,2830.41,575.92,2254.49,0.00,2254.49,True,no_truck
tight_capacity,bid_price_conservative,2358,97,Texas,Dallas,Texas,Slight Shortage,0,2773.58,575.92,2197.66,0.00,2197.66,True,no_truck
tight_capacity,bid_price_conservative,2360,98,Georgia,Atlanta,Georgia,Adequate,0,3239.77,522.71,2717.07,0.00,2717.07,True,no_truck
tight_capacity,bid_price_conservative,2361,98,Georgia,Atlanta,Georgia,Adequate,0,4117.67,522.71,3594.96,0.00,3594.96,True,no_truck
